date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-04-29 18:02:57,Autistlke,Ebony_Mage,0,0,0,"Negative canthal tilt and a unibrow",,,,1255558203225657345,https://twitter.com/Autistlke/status/1255558203225657345
2020-04-29 18:02:56,kassieepstein,coachgallup,0,0,0,"",,,,1255558201128476678,https://twitter.com/kassieepstein/status/1255558201128476678
2020-04-29 18:02:56,Muco_Manzi,LansSekar,0,0,0,"I gotchu",,,,1255558200612524032,https://twitter.com/Muco_Manzi/status/1255558200612524032
2020-04-29 18:02:56,hcamtv,,0,0,0,"We are live now until 3pm!https://www.youtube.com/watch?v=-yDE2CS_9As …",,,,1255558198813241348,https://twitter.com/hcamtv/status/1255558198813241348
2020-04-29 18:02:56,newbury_eric,Tyler_The_Wise,1,0,0,"""This is common practice in society for centuries."" So is slavery - so what? Good old externalities, that wonderfully nebulous concept removing any impetus from society to justify its actions and to make any case to be able to do almost anything it wants. In China they...",,,,1255558198569902081,https://twitter.com/newbury_eric/status/1255558198569902081
2020-04-29 18:02:55,StuppardTayo,xix_sm,0,0,0,"Deflection. Quaintpic.twitter.com/CNH94NQiyB",,,,1255558196191789056,https://twitter.com/StuppardTayo/status/1255558196191789056
2020-04-29 18:02:55,_SammieWonders,,0,0,1,"I don’t understand how girls can start fucking with one of their friends mans or exs.. i could never ya need to do better!!!",,,,1255558195608772610,https://twitter.com/_SammieWonders/status/1255558195608772610
2020-04-29 18:02:55,cadejo7,AdrianE1337,0,0,0,"@BreathlessSage",,@BreathlessSage,,1255558195478700033,https://twitter.com/cadejo7/status/1255558195478700033
2020-04-29 18:02:54,HealthPakStream,DichotomusPrime,0,0,1,"Well a halfling always has receipts sooooooooooo.",,,,1255558189426323457,https://twitter.com/HealthPakStream/status/1255558189426323457
2020-04-29 18:02:53,TejadaAlexa,pulte,0,0,0,"$alexatejada17",,,,1255558187773804546,https://twitter.com/TejadaAlexa/status/1255558187773804546
2020-04-29 18:02:53,BWUIC,,0,0,0,"$GILD - Fauci gives his blessing to remdesivirhttps://seekingalpha.com/news/3566138-fauci-gives-blessing-to-remdesivir?source=tweet …",,,,1255558185106247684,https://twitter.com/BWUIC/status/1255558185106247684
2020-04-29 18:02:53,KelseyMarieBell,,0,0,0,"and just, all this... people are brutally killed overseas, (not speaking to him with that) dialogue, conversation, #awareness, even of okay, this is a public #art project, and: we are making use of technology the idea of which, at least, is a concept which is used",,,#awareness #art,1255558184980398080,https://twitter.com/KelseyMarieBell/status/1255558184980398080
2020-04-29 18:02:51,MarieMoret9,goldretrieve9,0,0,0,"Meadow’s mother served in a US military hospital he was born, remains & serves the US, unlike the anchor crap of illegal aliens who will never be citizens. If a citizen living overseas doesn’t want to be a citizen they can fill out a form & pay $2,500.",,,,1255558178831568897,https://twitter.com/MarieMoret9/status/1255558178831568897
2020-04-29 18:02:51,CurriculumAssoc,ComstockSchool,0,0,0,"Woohoo! Thanks for sharing!",,,,1255558178487644160,https://twitter.com/CurriculumAssoc/status/1255558178487644160
2020-04-29 18:02:51,sparkyards,AnalogRob,0,0,0,"Chris Cuomo can be brilliant, too, when he doesn't try to play choir boy. He's probably at Wallace's level but somehow wants to be too much friends with everyone. That said, he comes prepared. Had Katie Porter today. Was excellent. And his discussions with brother are iconic",,,,1255558177166372866,https://twitter.com/sparkyards/status/1255558177166372866
2020-04-29 18:02:51,andycbutler,baerut,0,0,0,"Ice Princess had a script. SATC didn’t. All Mich*el P*trick had to do was show her a script but no, he felt she owed him. And SJP. Fuck them.",,,,1255558176377909255,https://twitter.com/andycbutler/status/1255558176377909255
2020-04-29 18:02:50,HardhaRaka07,fikainswedish,0,0,0,"Q ?",,,,1255558176121880576,https://twitter.com/HardhaRaka07/status/1255558176121880576
2020-04-29 18:02:50,dezjames25_,plantbasedma,0,0,1,"Every high school in Parker, Co ... and Moutain Vista when they did a hick night theme when we played at their place one night https://twitter.com/plantbasedma/status/1254136681638191105 …",,,,1255558175702634502,https://twitter.com/dezjames25_/status/1255558175702634502
2020-04-29 18:02:50,Smahoney01,,0,0,0,"#myskypic.twitter.com/z8uibhpg0J",,,#myskypic,1255558175421607937,https://twitter.com/Smahoney01/status/1255558175421607937
2020-04-29 18:02:50,mariijane7,Jimmy_Mahlangu_,0,0,0,"Yes because Forbes themselves said that Beyoncé doesn’t update her networth. How would it make sense that her net worth be $400 million for years and then it only go up $170 million after 4 tours, her Coachella performance, and her Ivy park collection making bank?",,,,1255558172921774081,https://twitter.com/mariijane7/status/1255558172921774081
2020-04-29 18:02:50,TheConnectModel,,0,0,0,"When elementary students compare the relative importance of a range of problems, they learn to take charge of their reactions. Tune into this short video to watch students and families engage in emotional regulation lessons via @edutopia:https://edut.to/3f2rb99",,@edutopia,,1255558172389097472,https://twitter.com/TheConnectModel/status/1255558172389097472
2020-04-29 18:02:49,xumbicom,,0,0,0,"Blog Home | Woostah https://woostah.com/blog/",,,,1255558169033670656,https://twitter.com/xumbicom/status/1255558169033670656
2020-04-29 18:02:48,tap_tap_tap1,chudneyspears,0,0,0,"What impressive company. Please follow me! If you’re expectations aren’t low enough it won’t be that bad!!",,,,1255558166844145668,https://twitter.com/tap_tap_tap1/status/1255558166844145668
2020-04-29 18:02:48,nonprofithoe,totes_tatiana,0,0,0,"You okay???",,,,1255558165900427269,https://twitter.com/nonprofithoe/status/1255558165900427269
2020-04-29 18:02:48,Acuario07,JackieLayerOn7,0,0,0,"",,,,1255558164449243138,https://twitter.com/Acuario07/status/1255558164449243138
2020-04-29 18:02:47,candlerneuro,ChampionsLeague,0,0,0,"Tom Huddlestonehttps://twitter.com/ChampionsLeague/status/1255557460267618306 …",,,,1255558159957180418,https://twitter.com/candlerneuro/status/1255558159957180418
2020-04-29 18:02:46,jennalykes,CloneNic,0,0,0,"I think we've almost seen every single Gourmet Makes ep at this point",,,,1255558159059607563,https://twitter.com/jennalykes/status/1255558159059607563
2020-04-29 18:02:46,JPdeRuiter,GerineLodder,0,0,0,"Mag ik bij je in de leer? Ik zoek al een tijdje een zen-guru.",,,,1255558157126041601,https://twitter.com/JPdeRuiter/status/1255558157126041601
2020-04-29 18:02:46,IMaschal,joshh6904,0,0,0,"Also have seen that laptop it jsut makes typing sounds",,,,1255558156773711872,https://twitter.com/IMaschal/status/1255558156773711872
2020-04-29 18:02:45,SAM19958640,Emmy61588592,0,0,0,"Did he rim you too",,,,1255558151820148741,https://twitter.com/SAM19958640/status/1255558151820148741
2020-04-29 18:02:44,LaroccaRA,priweinstein,0,0,0,"Mesmo assim da dó. Mais um manipulado pelo Deus Messias! Espero q ele melhore e venha a público pedir desculpas.",,,,1255558150637453312,https://twitter.com/LaroccaRA/status/1255558150637453312
2020-04-29 18:02:44,Infantwaterfowl,PirateRyn,0,0,0,"Does that mean we can just hand the ""parenting"" thing over to Colin?",,,,1255558149945384960,https://twitter.com/Infantwaterfowl/status/1255558149945384960
2020-04-29 18:02:44,akenn,,0,0,0,"The shallot pasta didn't rock my world the way I thought it would.",,,,1255558148838080512,https://twitter.com/akenn/status/1255558148838080512
2020-04-29 18:02:44,maya_sen,DrNathanNunn,0,0,0,"Congrats to Melissa! Great news!",,,,1255558147730784256,https://twitter.com/maya_sen/status/1255558147730784256
2020-04-29 18:02:44,Conqy,rnaboursIII,0,0,0,"I'd be careful, my brother in law got some aftermarket pods and they really fucked his lungs up and he had to go to the hospital.",,,,1255558147630075908,https://twitter.com/Conqy/status/1255558147630075908
2020-04-29 18:02:43,HummerSilver,,0,0,0,"Walk over to a colleague's desk to talk rather than sending an email. Stay active in the office. #HealthyLiving",,,#HealthyLiving,1255558146736697345,https://twitter.com/HummerSilver/status/1255558146736697345
2020-04-29 18:02:43,NkostaNostra_2,HenryLouis21,0,0,0,"She ra looks like a pre-pube. Stop being a hater.",,,,1255558146086580230,https://twitter.com/NkostaNostra_2/status/1255558146086580230
2020-04-29 18:02:43,tj_gosselin,,0,0,0,"Ronald Reagan said it best ""Democracy is worth dying for..."" @realDonaldTrump #OPENAMERICANOW #EndTheLockdown #coronavirushttps://youtu.be/8ac8ZTHQpdg",,@realDonaldTrump,#OPENAMERICANOW #EndTheLockdown #coronavirushttps,1255558145751089154,https://twitter.com/tj_gosselin/status/1255558145751089154
2020-04-29 18:02:43,Yirianaa,thatsaby,0,0,0,"Yes i did! It was one of those shows where like you need to sit through the boring introduction and then it gets crazy and you suddenly cant stop watching it keeps u on your toes",,,,1255558144782147590,https://twitter.com/Yirianaa/status/1255558144782147590
2020-04-29 18:02:43,ThatDude_KD,TeaMoon__,0,0,0,"Lmfao this mans right here",,,,1255558143817457665,https://twitter.com/ThatDude_KD/status/1255558143817457665
2020-04-29 18:02:42,RinchanNauFFXIV,Yurt,0,0,0,"FF soundtracks are full of bangers, but FFXII is mostly clanger. Sorry bud.",,,,1255558142261448705,https://twitter.com/RinchanNauFFXIV/status/1255558142261448705
2020-04-29 18:02:42,Maureen0534,,0,0,0,"@reveretan @Mikehandise2 @PassionPam @jimgovoni @JonathonZuluaga @maremaresteele @destenkundrick @tamikaalvis13 @PacoMaurais10 @_LeeCrewpic.twitter.com/X1eNK7biJR",,@reveretan @Mikehandise2 @PassionPam @jimgovoni @JonathonZuluaga @maremaresteele @destenkundrick @tamikaalvis13 @PacoMaurais10 @_LeeCrewpic,,1255558140449431560,https://twitter.com/Maureen0534/status/1255558140449431560
2020-04-29 18:02:41,MilanClubBoston,JimmyConrad,0,0,0,"As much as I don’t want to remember the 2005 final, check this out! @CreatorK_ (who designed our logo) re-created @acmilan and @lfc players and used their ratings from FIFA 2005. Great commentary by our favorite former USMNT player @JimmyConrad too! -Nhttps://twitter.com/jimmyconrad/status/1255222022596169732 …",,@CreatorK_ @acmilan @lfc @JimmyConrad,,1255558135982559232,https://twitter.com/MilanClubBoston/status/1255558135982559232
2020-04-29 18:02:41,kerry715,EyesOnQ,0,0,0,"Spot on..pic.twitter.com/A05fKE6Y7Z",,,,1255558134933970951,https://twitter.com/kerry715/status/1255558134933970951
2020-04-29 18:02:41,BAlbertBen,edroso,0,0,0,"Geeze, I said 3-4 weeks. I was way off!",,,,1255558134879444992,https://twitter.com/BAlbertBen/status/1255558134879444992
2020-04-29 18:02:40,Muco_Manzi,_Bibxche,0,0,0,"Hook a nigga up Bibiche",,,,1255558133503705089,https://twitter.com/Muco_Manzi/status/1255558133503705089
2020-04-29 18:02:40,danielcastro93,,0,0,0,"Hoy necesito que me manden sus buenas vibras porque voy a hacer algo importante!! Ustedes mandenme las vibras que cuando lo finiquite les cuento",,,,1255558133457575939,https://twitter.com/danielcastro93/status/1255558133457575939
2020-04-29 18:02:40,devinScribbles,BelgianBoolean,0,0,1,"",,,,1255558132031524864,https://twitter.com/devinScribbles/status/1255558132031524864
2020-04-29 18:02:39,BitchWithA_W,katemcgowanyay,0,0,0,"AAAAAHHHHH",,,,1255558129623982080,https://twitter.com/BitchWithA_W/status/1255558129623982080
2020-04-29 18:02:39,woodra,KMarksDubbs,0,0,0,"Nor is it that one time he went hiking.",,,,1255558127950475266,https://twitter.com/woodra/status/1255558127950475266
2020-04-29 18:02:39,NXF__,walkwithjah,0,0,0,"I just need my book though lol",,,,1255558127447048197,https://twitter.com/NXF__/status/1255558127447048197
2020-04-29 18:02:38,LandLmommy,chrissyteigen,0,0,0,"Who?",,,,1255558123940646914,https://twitter.com/LandLmommy/status/1255558123940646914
2020-04-29 18:02:37,integratingfran,somoney50,0,0,0,"Sounds like Nicky Jamhttps://twitter.com/somoney50/status/1255557975877586950 …",,,,1255558120492892166,https://twitter.com/integratingfran/status/1255558120492892166
2020-04-29 18:02:37,MastaAce87,,0,0,0,"@A_dmg04 isnt there a bungie bounty on xbox today in france?",,@A_dmg04,,1255558119905792001,https://twitter.com/MastaAce87/status/1255558119905792001
2020-04-29 18:02:37,kalonny,1anniejames,0,0,0,"$kalonnyhttps://twitter.com/1anniejames/status/1255518373443706885 …",,,,1255558119721259008,https://twitter.com/kalonny/status/1255558119721259008
2020-04-29 18:02:37,stone_prof,anthro_sarah,0,0,0,"pic.twitter.com/fuCXOioMAk",,,,1255558119045947396,https://twitter.com/stone_prof/status/1255558119045947396
2020-04-29 18:02:37,hellad0pe,,0,0,0,"i want aubrey plaza to step on my face and then i will say thank you",,,,1255558118819446785,https://twitter.com/hellad0pe/status/1255558118819446785
2020-04-29 18:02:37,Bryy_Miller,CallumJAger,0,0,0,"""Is it not unreasonable to suggest showcasing historical inequality can be a benefit?"" You're seriously equating letting people play as a female protagonist in a fictional story to an unrelated educational segment of the game detailing actual history?",,,,1255558118353895424,https://twitter.com/Bryy_Miller/status/1255558118353895424
2020-04-29 18:02:36,davidleary9981,view_raw,0,0,0,"She's coming back??",,,,1255558116965523456,https://twitter.com/davidleary9981/status/1255558116965523456
2020-04-29 18:02:36,spence_benson,tomhanks,0,0,1,"Gimme that Hanks blood baby https://twitter.com/tomhanks/status/1255543380659978240 …",,,,1255558113610080258,https://twitter.com/spence_benson/status/1255558113610080258
2020-04-29 18:02:35,lilcahill23,NIQUE37,0,0,0,"The worst people right smh",,,,1255558112855105539,https://twitter.com/lilcahill23/status/1255558112855105539
2020-04-29 18:02:35,rudyfunkmeyer,elonmusk,0,0,0,"What about ~1m total cases jackass",,,,1255558111558922240,https://twitter.com/rudyfunkmeyer/status/1255558111558922240
2020-04-29 18:02:35,lestersabados68,AnneTrinh3,0,0,0,"The Clinton's have killed way more",,,,1255558110225326084,https://twitter.com/lestersabados68/status/1255558110225326084
2020-04-29 18:02:34,HoekstraTweets,,0,0,0,"@timeanddate it looks like there might be a problem pulling weather history. When I load weather history for March 2020, it only displays March 2, 2020. I swear it was all there a few weeks ago. Can you look into it? Thanks!pic.twitter.com/AAY3Tf8dYt",,@timeanddate,,1255558108170072067,https://twitter.com/HoekstraTweets/status/1255558108170072067
2020-04-29 18:02:34,hello_aubs,frecklesbian,0,0,0,"omggg ur lines are so nice :0",,,,1255558108002365440,https://twitter.com/hello_aubs/status/1255558108002365440
2020-04-29 18:02:34,emiharris,,0,0,0,"You know the pandemic is wearing on you when you start crying watching new #FraggleRock content. It's like a security blanket covering this millennial's soul.",,,#FraggleRock,1255558106832154626,https://twitter.com/emiharris/status/1255558106832154626
2020-04-29 18:02:34,bostonherald,,0,0,1,"Tom Brady, Julian Edelman lead Patriots’ 2010s All-Decade teamhttps://trib.al/O1dMatW",,,,1255558106509172737,https://twitter.com/bostonherald/status/1255558106509172737
2020-04-29 18:02:34,BosHeraldSports,,0,0,0,"Tom Brady, Julian Edelman lead Patriots’ 2010s All-Decade team https://trib.al/uZyhO1l",,,,1255558106328772608,https://twitter.com/BosHeraldSports/status/1255558106328772608
2020-04-29 18:02:34,JTRIII3,Patriots,0,0,0,"It’s just too much navy blue. You got to add silver pants",,,,1255558106043514880,https://twitter.com/JTRIII3/status/1255558106043514880
2020-04-29 18:02:33,spiritual_jacob,,0,0,0,"pic.twitter.com/yrjkxQFpUZ",,,,1255558104797847555,https://twitter.com/spiritual_jacob/status/1255558104797847555
2020-04-29 18:02:33,eileenrudden,,0,0,0,"Mission-driven leaders face the challenges posed by the pandemic: https://ssir.org/articles/entry/radically_adapting_to_the_new_world … @SSIReview @jimbildner @DRKFoundation",,@SSIReview @jimbildner @DRKFoundation,,1255558104709836803,https://twitter.com/eileenrudden/status/1255558104709836803
2020-04-29 18:02:33,QueenLambright7,Cherylafullert1,0,0,0,"I refuse - I’m taking both forget these rules lol",,,,1255558101572321280,https://twitter.com/QueenLambright7/status/1255558101572321280
2020-04-29 18:02:33,Flores__xx,,0,0,0,"Had a great trip and I woke up to find out I won a raffle",,,,1255558100939091974,https://twitter.com/Flores__xx/status/1255558100939091974
2020-04-29 18:02:32,stephgerwilson,KFILE,0,0,0,"It doesn't teach us anything new, so I think it's good it's been low profile. The more we're talking about Trump, the less we're talking about the folks who are making things better.",,,,1255558099576000512,https://twitter.com/stephgerwilson/status/1255558099576000512
2020-04-29 18:02:32,joewaters,,0,1,1,"Every Wednesday at 8am, I publish a WICKED. AWESOME. NEWSLETTER. It's full of cause news, tips, insights and how-tos that will help you build better win-win partnerships. Send me your email via a DM and I'll add you to the list! https://twitter.com/messages/compose?recipient_id=10775612 …",,,,1255558097470394370,https://twitter.com/joewaters/status/1255558097470394370
2020-04-29 18:02:31,MassDOT,,0,0,0,"#MAtraffic Alert: #Saugus- Essex Street eastbound ramp to Route 1 Southbound closed, Monday, May 4, 9am-4pm. Posted detour.",,,#MAtraffic #Saugus,1255558093234073600,https://twitter.com/MassDOT/status/1255558093234073600
2020-04-29 18:02:30,DN14110,Ewok,0,0,0,"Insane",,,,1255558090944118784,https://twitter.com/DN14110/status/1255558090944118784
2020-04-29 18:02:30,OTAKoomarCenter,,0,0,0,"https://youtu.be/iy1nCH_LeVI OTA The Koomar Center demonstrates examples of Telehealth sessions for occupational therapy, as well as speech and language therapy. Visit our website at http://www.otathekoomarcenter.com to learn more about our therapeutic services.",,,,1255558090755276805,https://twitter.com/OTAKoomarCenter/status/1255558090755276805
2020-04-29 18:02:30,ZachSheetsMusic,,0,0,0,"That said, there are orgs who are working furiolosouly to do it as well as possible and embrace whatever silver linings there are. No need for transit is a big one, particularly in disinvested communities with no reliable or ADA-compliant public transit",,,,1255558090197544960,https://twitter.com/ZachSheetsMusic/status/1255558090197544960
2020-04-29 18:02:30,alexandralay,,0,0,0,"It’s nice that the sun is out today but when is it going to be more than 50 degrees outside???",,,,1255558088775610368,https://twitter.com/alexandralay/status/1255558088775610368
2020-04-29 18:02:29,WB_Baskerville,MrThomasJerome,0,0,1,"Yea there’s definitely a contingent of people that don’t like Lincoln lol",,,,1255558086527508483,https://twitter.com/WB_Baskerville/status/1255558086527508483
2020-04-29 18:02:29,smarfwater,CelticsContent,0,0,0,"thank you!!",,,,1255558084262592513,https://twitter.com/smarfwater/status/1255558084262592513
2020-04-29 18:02:28,necromantiic,,0,0,0,"Overhearing my dad outside mediating an argument between the children: “You were having fun digging in the dirt and now you’ve changed the whole narrative!”",,,,1255558082706497539,https://twitter.com/necromantiic/status/1255558082706497539
2020-04-29 18:02:28,PriiShamiixo,,0,0,0,"Aquí hay gente que TODO lo critica. Jamás dice algo bueno.",,,,1255558082542927872,https://twitter.com/PriiShamiixo/status/1255558082542927872
2020-04-29 18:02:28,Vanessab15,DavidDobrik,0,0,0,"This game at 2/3 AM staying up past your bedtime was different go on and judgehttps://twitter.com/daviddobrik/status/1254929198113673216 …",,,,1255558081125236736,https://twitter.com/Vanessab15/status/1255558081125236736
2020-04-29 18:02:28,crfdarlan77,Kusanagiryu7,0,0,0,"Tá escrito vai amolar a sua tia capeta",,,,1255558080957501442,https://twitter.com/crfdarlan77/status/1255558080957501442
2020-04-29 18:02:28,MikeGiardi,,1,0,1,"Specialists would be Gostkowski, Ryan Allen, Cardona and Slater.",,,,1255558080290525189,https://twitter.com/MikeGiardi/status/1255558080290525189
2020-04-29 18:02:28,privy,,0,0,0,"Ready for round 2 of @kurtinc on the podcast? Thought so. We got 200+ questions for Kurt, so whether your brand is seeing insane growth or you need a bit of a pick-me-up, he's got you covered.https://bit.ly/35f1oWV",,@kurtinc,,1255558080290525187,https://twitter.com/privy/status/1255558080290525187
2020-04-29 18:02:28,sbazzanohno,JeffreeStar,0,0,0,"Millions and millions of dollars in annual income and can’t afford a lounge chair this economy hitting hard",,,,1255558080118640647,https://twitter.com/sbazzanohno/status/1255558080118640647
2020-04-29 18:02:26,YUNGMASSA,,0,0,0,"im not doing anymore features on my projects after #Supernova.",,,#Supernova,1255558074393296897,https://twitter.com/YUNGMASSA/status/1255558074393296897
2020-04-29 18:02:25,superviv,Chris_Topper,1,0,0,"Ah!",,,,1255558070710796290,https://twitter.com/superviv/status/1255558070710796290
2020-04-29 18:02:25,iamasuperhero,motoridersd,0,0,0,"pic.twitter.com/qCn7zcGD21",,,,1255558069892919296,https://twitter.com/iamasuperhero/status/1255558069892919296
2020-04-29 18:02:25,LipstickNLager,PaxNostrum,0,0,0,"Which is GREAT for them! I just don't think it's accurately representing the larger picture. I think the average consumer is probably like ""X brewery I heard on this podcast is killing it so mine probably is too, or at least could be"" and that's frustrating to me.",,,,1255558069657964544,https://twitter.com/LipstickNLager/status/1255558069657964544
2020-04-29 18:02:24,RyanHannable,,0,3,5,"Patriots offensive All-Decade team OT Solder OT Vollmer G Mankins G Thuney C Andrews TE Gronkowski WR Edelman WR Welker QB Brady RB White FB Develin Flex Amendola",,,,1255558063479717888,https://twitter.com/RyanHannable/status/1255558063479717888
2020-04-29 18:02:23,tiagoschonadao,bollemdb,0,0,0,"Achei que o instituto ficava em Baltimore, então, assistir a uma aula em Washington.",,,,1255558062221545472,https://twitter.com/tiagoschonadao/status/1255558062221545472
2020-04-29 18:02:23,neuromichael,,0,0,0,"Giving a talk that touches on trauma research...in the building where gay-to-straight electroshock experiments were conducted...on the campus where I myself was introduced to conversion therapy. Sometimes there are poetic spandrels in the trajectory of the universe. #empowermentpic.twitter.com/2IfFwFpAaH",,,#empowermentpic,1255558062057766912,https://twitter.com/neuromichael/status/1255558062057766912
2020-04-29 18:02:22,aabigaildarling,,0,0,0,"I don’t know how I fucked up my chocolate chip cookies this time",,,,1255558058387873793,https://twitter.com/aabigaildarling/status/1255558058387873793
2020-04-29 18:02:22,x3aff,not_garo,1,0,0,"فعلاً",,,,1255558058333417478,https://twitter.com/x3aff/status/1255558058333417478
2020-04-29 18:02:22,JeaneRo93627147,Rogerio_GC,0,0,0,"pic.twitter.com/eYq716KGnY",,,,1255558058220158980,https://twitter.com/JeaneRo93627147/status/1255558058220158980
2020-04-29 18:02:22,Maureen0534,,0,0,0,"@_LeeCrew @JonathonZuluaga @maremaresteele @PassionPam @jimgovoni @tamikaalvis13 @PacoMaurais10 @reveretan @Mikehandise2 @destenkundrickpic.twitter.com/jqyYUCtHf3",,@_LeeCrew @JonathonZuluaga @maremaresteele @PassionPam @jimgovoni @tamikaalvis13 @PacoMaurais10 @reveretan @Mikehandise2 @destenkundrickpic,,1255558058090082305,https://twitter.com/Maureen0534/status/1255558058090082305
2020-04-29 18:02:22,NickyCapone,,0,0,0,"@universalhub active search in north end right now. Everyone including the suspects have masks onpic.twitter.com/McdXzWQib8",,@universalhub,,1255558057670569985,https://twitter.com/NickyCapone/status/1255558057670569985
2020-04-29 18:02:21,elpiqui,,0,0,0,"#bacalao #habichuelasrosadas #arrozblanco @In the Houuuuse https://www.instagram.com/p/B_kvjq6jFoA/?igshid=sylmq7iyhsgi …",,@In,#bacalao #habichuelasrosadas #arrozblanco,1255558054529175554,https://twitter.com/elpiqui/status/1255558054529175554
2020-04-29 18:02:21,kathytpham,EthanZ,0,0,0,"Wooooooo!",,,,1255558054311010308,https://twitter.com/kathytpham/status/1255558054311010308
2020-04-29 18:02:21,bigkafka,babiejenks,0,0,0,"Is that water desinfected?",,,,1255558050888519680,https://twitter.com/bigkafka/status/1255558050888519680
2020-04-29 18:02:21,ezlazar,,0,0,7,"#Patriots all-decade team for the 2010s on offense QB: brady RB: White FB: Develin WR: Edelman, Welker TE: Gronk FLEX: Amendola OL: Solder, Vollmer, Mankins, Thuney, Andrews",,,#Patriots,1255558050427088902,https://twitter.com/ezlazar/status/1255558050427088902
2020-04-29 18:02:20,gracexbeale,yadiggsandy,1,0,0,"times is tough rn dk",,,,1255558049298878466,https://twitter.com/gracexbeale/status/1255558049298878466
2020-04-29 18:02:20,mike_lustgarten,Mangan150,0,0,1,"""Since people over 65 account for about 80% of Covid-19 deaths, Sweden asked only seniors to shelter in place rather than shutting down the rest of the country; and since Sweden had no pediatric deaths, it didn’t shut down elementary and middle schools."" That's how it should be!",,,,1255558048468406273,https://twitter.com/mike_lustgarten/status/1255558048468406273
2020-04-29 18:02:20,FezWearing,JMastrodonato,0,0,0,"Likely Mike Trout when all is said and done.",,,,1255558048359297025,https://twitter.com/FezWearing/status/1255558048359297025
2020-04-29 18:02:20,Mean_Mercedes,PanamaCityAC,0,0,1,"I wasnt at your window",,,,1255558047893729283,https://twitter.com/Mean_Mercedes/status/1255558047893729283
2020-04-29 18:02:20,envyyyarie,,0,0,0,"I dont ever make excuses for myself",,,,1255558046467731458,https://twitter.com/envyyyarie/status/1255558046467731458
2020-04-29 18:02:19,PlumpyCandyland,kthorjensen,0,0,0,"uhpic.twitter.com/ZttTIwbmd4",,,,1255558045754589186,https://twitter.com/PlumpyCandyland/status/1255558045754589186
2020-04-29 18:02:19,nonprofithoe,vaanessaaa4,0,0,0,"They condone pedophilia more than they’d like to admit",,,,1255558045649768449,https://twitter.com/nonprofithoe/status/1255558045649768449
2020-04-29 18:02:19,manonhisown,bigjimmurray,0,0,0,"WTF....",,,,1255558045200986120,https://twitter.com/manonhisown/status/1255558045200986120
2020-04-29 18:02:19,patiencekissy,,0,0,0,"im having a mental breakdown for no reason",,,,1255558044496408581,https://twitter.com/patiencekissy/status/1255558044496408581
2020-04-29 18:02:19,MrMayorBos,,0,0,0,"#itsokayJustin Hang in there, bud! We'll all figure out our new normal and move on from there! Stay safe!",,,#itsokayJustin,1255558043489755136,https://twitter.com/MrMayorBos/status/1255558043489755136
2020-04-29 18:02:19,1001cranes,juliaereck,1,0,1,"i mean, im starting with Yourself or Someone Like You and I still know ALL the fucking lyrics, SO,",,,,1255558043024207875,https://twitter.com/1001cranes/status/1255558043024207875
2020-04-29 18:02:18,landpolicy,,0,0,1,"#NPC2020 kicked off today. View the full schedule: https://planning.org/conference/digital/join/ … @APA_Planning",,@APA_Planning,#NPC2020,1255558040348241923,https://twitter.com/landpolicy/status/1255558040348241923
2020-04-29 18:02:18,rah_rusty,SoDeep14,0,0,0,"Sudeep da, apnar IQ o aar koto hoite pare amar jana ace. How was that for low IQ huh?",,,,1255558039349927939,https://twitter.com/rah_rusty/status/1255558039349927939
2020-04-29 18:02:17,richardlove082,thesabrinagrace,1,0,0,"Everyone should be treated equally. Wow that takes a lot of courage to say that on twitter. I dont know how you claim to have pinpointed your analysis to conclude that equality is not a shared belief system when it is literally written under the 14th amendmentpic.twitter.com/7qkUpevIg7",,,,1255558037399638019,https://twitter.com/richardlove082/status/1255558037399638019
2020-04-29 18:02:17,tainted_ghxul,,0,0,0,"jj covering for pope",,,,1255558036741074950,https://twitter.com/tainted_ghxul/status/1255558036741074950
2020-04-29 18:02:17,Glad2Be_TF,,0,0,0,"up 100 % + on $UAVS conference call at 11 AM tomorrow i wouldnt wait it out... given precedent times .... winner winner.",,,,1255558035616956418,https://twitter.com/Glad2Be_TF/status/1255558035616956418
2020-04-29 18:02:17,HeartEyes4Brady,DiogenesofSC,0,0,0,"",,,,1255558034497114112,https://twitter.com/HeartEyes4Brady/status/1255558034497114112
2020-04-29 18:02:16,IceColdBrews,valerialvarezs,0,0,1,"nigga couldn’t even turn his neck to see what she was talking bout lolhttps://twitter.com/valerialvarezs/status/1255537151099441155 …",,,,1255558033154940929,https://twitter.com/IceColdBrews/status/1255558033154940929
2020-04-29 18:02:16,pztriot,,0,0,0,"Quem quer trocar pergunta?https://curiouscat.me/pztriot",,,,1255558031842185221,https://twitter.com/pztriot/status/1255558031842185221
2020-04-29 18:02:16,Armstre4,theinUranus,1,0,0,"Mais dans ce cas là pq écoutes tu une musique dintro YouTube pile au même moment que ton mouv de proplayer",,,,1255558030692933637,https://twitter.com/Armstre4/status/1255558030692933637
2020-04-29 18:02:15,TriciaBreathing,,0,0,0,"Just posted a photo https://www.instagram.com/p/B_kvjNDnpPH/?igshid=qub4pmxpto5n …",,,,1255558029249896448,https://twitter.com/TriciaBreathing/status/1255558029249896448
2020-04-29 18:02:15,Just_Amaris04,ComplexAmbition,0,0,1,"Most underrated https://twitter.com/complexambition/status/1255544245458546690 …",,,,1255558028100861952,https://twitter.com/Just_Amaris04/status/1255558028100861952
